pixel,1163A,1168A,1173A,1178A,1183A,1188A,1193A,1198A,1203A,1208A,1213A,1218A,1223A,1228A,1233A,1238A,1243A,1248A,1253A,1258A,1263A,1268A,1273A,1278A,1283A,1288A,1293A,1298A,1303A,1323A,1328A,1333A,1338A,1343A,1348A,1353A,1358A,1363A,1368A,1373A,1378A,1383A,1388A,1393A,1398A,1403A,1408A,1413A,1418A,1423A,1428A,1433A,1438A,1443A,1448A
1	4.629516953474134e-06 4.826358099385481e-06 4.847868095208858e-06 4.987798803163721e-06 5.110498491426757e-06 5.144024394136164e-06 5.272998294931513e-06 5.3400175304425175e-06 5.395785609772318e-06 5.41934606522336e-06 5.569824608948917e-06 5.6376341602416884e-06 5.7363491526831245e-06 5.7204861012904535e-06 5.779194541870659e-06 5.839506728393702e-06 5.700076617690962e-06 5.569868396392292e-06 5.530788093101403e-06 5.510578361995699e-06 5.529331708942124e-06 5.61539757750527e-06 5.42005021116362e-06 5.463001336003782e-06 5.452005376540116e-06 5.3776620606123e-06 5.587466150655608e-06 5.519703711114847e-06 5.54717681333143e-06 5.610572170226875e-06 5.760294205608021e-06 5.831868532421031e-06 5.852156497998678e-06 5.704943941697289e-06 5.913677988815678e-06 6.081738983977907e-06 5.9942626718393005e-06 5.990045497641394e-06 6.210196042092167e-06 6.189137330985067e-06 6.188893208314382e-06 6.2377739796844945e-06 6.1815548571651234e-06 6.278611095508284e-06 6.271996823930344e-06 6.294472614483874e-06 6.071159929341424e-06 6.2187516005310755e-06 6.32695488864689e-06 6.069827344471714e-06 6.125994637743435e-06 6.2137966201764545e-06 6.204411394300555e-06 5.976891096553924e-06 5.90618497449841e-06
2	4.729939622810212e-06 4.897250446362567e-06 4.935479698543295e-06 5.079060332936269e-06 5.183590078234197e-06 5.182398613343333e-06 5.3470884817509075e-06 5.409391234243339e-06 5.4286611810728464e-06 5.439551923626964e-06 5.597175617929613e-06 5.685600976195934e-06 5.748277558304636e-06 5.790059286917401e-06 5.77629076078004e-06 5.860946903522973e-06 5.758568351455181e-06 5.66810323675952e-06 5.650870013081905e-06 5.6321159054201066e-06 5.634830673896839e-06 5.704530663609579e-06 5.468941338222099e-06 5.4707358451762865e-06 5.492664780613378e-06 5.398161680404201e-06 5.629731265540226e-06 5.582342756782784e-06 5.640149030443505e-06 5.644973025762891e-06 5.8655491949486815e-06 5.917421402430309e-06 5.8965581677646115e-06 5.838240041991116e-06 5.9774333445059755e-06 6.1581878406121724e-06 6.108828330836602e-06 6.119449731893785e-06 6.28227874753918e-06 6.286029109382258e-06 6.310042246660311e-06 6.389412878764043e-06 6.320371210189241e-06 6.420677775878344e-06 6.4577508162415515e-06 6.483873438192754e-06 6.248599638866314e-06 6.343504384542018e-06 6.441695829802282e-06 6.1941631245042e-06 6.211161341733437e-06 6.264345730534824e-06 6.315548690320864e-06 6.101632381182681e-06 6.072563225584607e-06
3	4.856452609389189e-06 4.97512483396475e-06 5.033518827573053e-06 5.190087202138451e-06 5.268723579068534e-06 5.225573048499619e-06 5.401863448465586e-06 5.468113835123111e-06 5.473257375077544e-06 5.465980533630261e-06 5.602960097755272e-06 5.702320627859824e-06 5.734737881379085e-06 5.795524232490149e-06 5.7523957534218795e-06 5.852828640846085e-06 5.797538072655826e-06 5.731149974262959e-06 5.754408896402662e-06 5.708783803688281e-06 5.720787964991351e-06 5.784467342794202e-06 5.535236129465447e-06 5.517632018640185e-06 5.557361673116115e-06 5.461165865643813e-06 5.686337630024752e-06 5.637082320786389e-06 5.729487673930653e-06 5.695074981133183e-06 5.956373667209303e-06 6.017201082370285e-06 5.947533878791533e-06 5.980476818311513e-06 6.030122894566566e-06 6.224557653991119e-06 6.192208772094597e-06 6.19176510038809e-06 6.309918047511501e-06 6.341275040773644e-06 6.390617096175194e-06 6.508029230844802e-06 6.4117373628226525e-06 6.4989036456057405e-06 6.571436664868397e-06 6.591561999892218e-06 6.374340600996561e-06 6.401106929197719e-06 6.487868839185555e-06 6.3062066854319464e-06 6.27085288164553e-06 6.3094349029631034e-06 6.3983470177237405e-06 6.220014350342942e-06 6.222553895531627e-06
4	5.01212284991537e-06 5.067090404106754e-06 5.142990601501133e-06 5.329505531004628e-06 5.365063413440854e-06 5.2943020522081555e-06 5.457461955090746e-06 5.53286566110804e-06 5.545542109050143e-06 5.499390705084681e-06 5.602232755549515e-06 5.7129550170458134e-06 5.707786344590783e-06 5.765835837368396e-06 5.73183800699414e-06 5.839336955008226e-06 5.8447511261218155e-06 5.795597230165529e-06 5.865533550670174e-06 5.780529208839174e-06 5.804620252948641e-06 5.863425688387523e-06 5.622884729250833e-06 5.5972254284254205e-06 5.649710266646545e-06 5.554855130442776e-06 5.767002217440244e-06 5.705196653594299e-06 5.834597875809057e-06 5.770998259294489e-06 6.0542342698820875e-06 6.130295343169881e-06 6.010306841279516e-06 6.1388671943832655e-06 6.101351934686791e-06 6.29851541841962e-06 6.2644889389683935e-06 6.2650947481007905e-06 6.334127246388066e-06 6.392484868685886e-06 6.474850212973817e-06 6.60593303275236e-06 6.461088771149811e-06 6.550995683698621e-06 6.671495300634938e-06 6.657286164247857e-06 6.46482335401013e-06 6.4371459877929675e-06 6.512526487717548e-06 6.435775715680983e-06 6.346634189340697e-06 6.373613048702905e-06 6.48654295005291e-06 6.351096164140547e-06 6.376912915876892e-06
5	5.185202446705112e-06 5.174110263326647e-06 5.256438680197497e-06 5.472008924201983e-06 5.458943469329907e-06 5.381779394990196e-06 5.5069141358226866e-06 5.597539584159474e-06 5.638697675522146e-06 5.536281811840892e-06 5.58747211767844e-06 5.708733173798093e-06 5.668768670343846e-06 5.710154354536492e-06 5.719641301041023e-06 5.8140346332548395e-06 5.890003352523168e-06 5.860483108490416e-06 5.976127923554105e-06 5.852513205796456e-06 5.874309853522194e-06 5.926392393583975e-06 5.727401525303771e-06 5.6968658660278285e-06 5.768076697626725e-06 5.66969894944136e-06 5.860481241178204e-06 5.790491429000007e-06 5.954705833634266e-06 5.870397462517173e-06 6.156721930814802e-06 6.241843151827138e-06 6.0851046221075e-06 6.2869974606853934e-06 6.1864435971166655e-06 6.3658428866977375e-06 6.316550704568109e-06 6.336039562429476e-06 6.369512019265158e-06 6.434572180766448e-06 6.557145444238936e-06 6.655457422092185e-06 6.455627415757347e-06 6.568584184417852e-06 6.7444584821311e-06 6.666440792379741e-06 6.5041746629898835e-06 6.449057644543151e-06 6.530083740903911e-06 6.551076311841721e-06 6.431814403990738e-06 6.444253838079287e-06 6.569480725640366e-06 6.474010096978234e-06 6.527912508904781e-06
6	5.371376895664857e-06 5.308263183652468e-06 5.377264307201841e-06 5.594293170872032e-06 5.549295055241503e-06 5.475285692302586e-06 5.5513015478964695e-06 5.6651924371055056e-06 5.736918987451186e-06 5.577118506612636e-06 5.558946802167756e-06 5.687312814177276e-06 5.628248674339438e-06 5.652754997101774e-06 5.716066300753153e-06 5.780300263514786e-06 5.933400950499835e-06 5.932001693769685e-06 6.089590027897227e-06 5.932457428951662e-06 5.928943517394191e-06 5.970826218986188e-06 5.843298004501539e-06 5.804323579037893e-06 5.908333680346119e-06 5.810581234468486e-06 5.9671580967884715e-06 5.9020851698500125e-06 6.099250675180614e-06 5.994423095332285e-06 6.271671034262352e-06 6.352074982585308e-06 6.179959899140685e-06 6.408063236679093e-06 6.28028949367348e-06 6.4268299881082855e-06 6.361909597683063e-06 6.412735174986016e-06 6.43088122806342e-06 6.474845054921956e-06 6.641471811699311e-06 6.656014836568196e-06 6.4165805937023435e-06 6.56416232459781e-06 6.7913047001087194e-06 6.631314814491013e-06 6.5118943743169195e-06 6.454617915432204e-06 6.557296495565627e-06 6.641397909155387e-06 6.524914457656982e-06 6.5104556059880965e-06 6.647938151640651e-06 6.583632756195288e-06 6.681167516669712e-06
7	5.559059340210258e-06 5.471136166141132e-06 5.501562356217393e-06 5.686025206718417e-06 5.628942986017794e-06 5.56776652940407e-06 5.59802902156545e-06 5.734269603947961e-06 5.81661286096461e-06 5.6170378111161e-06 5.527344661695371e-06 5.6578480709122625e-06 5.598904546116904e-06 5.610579692062731e-06 5.709778706381096e-06 5.7496278473492155e-06 5.9772337788102705e-06 6.004090111573303e-06 6.193558762844923e-06 6.01188151621173e-06 5.971553829594925e-06 5.9990605639230805e-06 5.9643116003456466e-06 5.919300723763494e-06 6.063555139420603e-06 5.984937366456879e-06 6.0957961465514425e-06 6.04277453521266e-06 6.269141202025718e-06 6.146884753522609e-06 6.398784014334465e-06 6.462404639035969e-06 6.290771622030724e-06 6.501368421165862e-06 6.383204143584095e-06 6.486388420992776e-06 6.411362339340384e-06 6.489740966536534e-06 6.511170696591591e-06 6.510089754805486e-06 6.714918662747685e-06 6.617629509277896e-06 6.370513827526825e-06 6.543995117530514e-06 6.807514661014451e-06 6.569768209333614e-06 6.5099552073919545e-06 6.475631110500487e-06 6.589226807125144e-06 6.71649281940573e-06 6.621267440270305e-06 6.576351930916338e-06 6.7325477578920195e-06 6.683585903482451e-06 6.8438448918175925e-06
8	5.733224588902424e-06 5.647655408937827e-06 5.623562288042865e-06 5.755442896387503e-06 5.689341236546505e-06 5.656495175331968e-06 5.65966360258979e-06 5.798552876886776e-06 5.86722853968832e-06 5.647806495651455e-06 5.509182177277825e-06 5.64086672525981e-06 5.591507896820826e-06 5.594264817292008e-06 5.686963601188404e-06 5.734376131927933e-06 6.01708935608391e-06 6.060134472826585e-06 6.264798549593198e-06 6.078877907089322e-06 6.011913368121274e-06 6.021381498907799e-06 6.086997172547131e-06 6.04964950977291e-06 6.22449527787071e-06 6.185944853648533e-06 6.246319516086337e-06 6.213619667319512e-06 6.452490903407832e-06 6.322450506272159e-06 6.530284435191807e-06 6.569785823022197e-06 6.4053590289033544e-06 6.589310087982523e-06 6.495532590575748e-06 6.548965280734085e-06 6.461556724392421e-06 6.552530952621205e-06 6.592766130459709e-06 6.531635707275179e-06 6.755006808674465e-06 6.565897727049002e-06 6.335849057936238e-06 6.518892834765781e-06 6.791660274462991e-06 6.507424451621299e-06 6.5199527249297e-06 6.524271088570645e-06 6.6272412707976025e-06 6.7930387677378035e-06 6.71420997532775e-06 6.6584436632896575e-06 6.84023361444469e-06 6.785102638139233e-06 7.021166704985636e-06
9	5.888910870948314e-06 5.8137725534381735e-06 5.742500331887353e-06 5.8162632154341634e-06 5.733653824013773e-06 5.735009348706141e-06 5.737739101400001e-06 5.851427871695641e-06 5.903361649867588e-06 5.672727142852322e-06 5.517665203027151e-06 5.655016942019134e-06 5.616034083370677e-06 5.611271276568235e-06 5.6556035990387676e-06 5.739407216842849e-06 6.047471059712537e-06 6.0900887034675865e-06 6.289725218550632e-06 6.128660559994112e-06 6.056723172275548e-06 6.053893561078433e-06 6.2093535595052e-06 6.198959519855601e-06 6.38093242119225e-06 6.398303001158222e-06 6.407288695276661e-06 6.410811454388454e-06 6.630471983317507e-06 6.503457444849424e-06 6.651681859208717e-06 6.664428028621179e-06 6.516904076495317e-06 6.699221247827485e-06 6.6092951134715195e-06 6.612129445453202e-06 6.495643392337973e-06 6.5882164623422865e-06 6.6549245451241285e-06 6.538257219876625e-06 6.748232701230862e-06 6.529974876922039e-06 6.317197610484568e-06 6.509319209027485e-06 6.748740743443893e-06 6.462521790268409e-06 6.558727666991312e-06 6.5945431841636985e-06 6.686428952141861e-06 6.875610821525912e-06 6.796443331707695e-06 6.7676474250008434e-06 6.973318814003471e-06 6.9039719728409486e-06 7.2010628853665615e-06
10	6.026383356925234e-06 5.953275388284585e-06 5.857295277008633e-06 5.876435648057861e-06 5.775527335014589e-06 5.8024957147028885e-06 5.821879039962831e-06 5.893782920400849e-06 5.951371018825176e-06 5.710896718009161e-06 5.56197827191948e-06 5.713142337505118e-06 5.682630180464803e-06 5.668161280458905e-06 5.650150533679343e-06 5.76720774301788e-06 6.0711030175527614e-06 6.107436091663388e-06 6.279473070455707e-06 6.1689171262175714e-06 6.111200420591962e-06 6.112721589142122e-06 6.331530365163664e-06 6.359018729495946e-06 6.521777547987657e-06 6.603397123652124e-06 6.57045531805278e-06 6.612217911109934e-06 6.7866353417840795e-06 6.67158799579772e-06 6.753285665832529e-06 6.741231624597668e-06 6.621692442351795e-06 6.835460391800586e-06 6.716986323055623e-06 6.66338886536456e-06 6.499966871677413e-06 6.58964990122688e-06 6.685520581322664e-06 6.539132384655846e-06 6.7109503424949504e-06 6.526762300734082e-06 6.324932986808208e-06 6.5298124462370085e-06 6.6969165021964245e-06 6.448548029264465e-06 6.634428892249452e-06 6.676803020909819e-06 6.780788492548636e-06 6.959005310325057e-06 6.869477096821924e-06 6.907049206358576e-06 7.118923045453016e-06 7.0573671167026885e-06 7.362824245497609e-06
