pixel,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1279A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A,1435A,1440A
1	4.745587052498443e-06 4.809657949786977e-06 4.824030387170486e-06 4.899818015808431e-06 4.829857963565464e-06 5.018263635646775e-06 5.244362273962524e-06 5.470722211228338e-06 5.387494188948052e-06 5.45860176920579e-06 5.62078960250057e-06 5.695558573256404e-06 5.765386728380263e-06 5.902420461829986e-06 5.816164982610964e-06 5.9108299841309265e-06 6.100304159308648e-06 6.0748314246556614e-06 5.995818856416522e-06 5.953421699374887e-06 5.7237741847047175e-06 5.775988735893597e-06 5.634822916943134e-06 5.714879104314269e-06 5.758242347254609e-06 5.714663680717732e-06 5.629998246526567e-06 5.5626553001667e-06 5.664573504417057e-06 5.784029742102772e-06 5.5835669547978106e-06 5.702077697869616e-06 5.952994082826728e-06 5.8293168991041095e-06 5.921558260466042e-06 5.94797758144287e-06 6.156878063102174e-06 6.117101898655652e-06 6.066454109965254e-06 6.2262584086305854e-06 6.333339177207454e-06 6.381739913620782e-06 6.323722367834193e-06 6.412603774695361e-06 6.3591340654763595e-06 6.440479711423892e-06 6.376180755476709e-06 6.3785920181459834e-06 6.315025497079467e-06 6.297675035547815e-06 6.2822806968579345e-06 6.304768358810968e-06 6.32979695117894e-06 6.288575138669401e-06 6.197442781862006e-06 6.078953907437286e-06 6.158111339988865e-06
2	4.78124941409655e-06 4.850488906890204e-06 4.930201617484989e-06 5.006698284020081e-06 4.920118349464027e-06 5.095778422796925e-06 5.302494359243957e-06 5.574111523528971e-06 5.4355085856989496e-06 5.4941319386548124e-06 5.657127941326005e-06 5.705362330839123e-06 5.810590975716902e-06 5.90941884739912e-06 5.83744232377647e-06 5.93746480007201e-06 6.161743994985075e-06 6.128011902032827e-06 6.076216528860894e-06 6.0465533708465e-06 5.757825018773862e-06 5.836264829943763e-06 5.615689255385319e-06 5.701138752247789e-06 5.689723231149554e-06 5.653847436747602e-06 5.6022601127004995e-06 5.528675010691161e-06 5.73056131901756e-06 5.742546000853191e-06 5.574628339936128e-06 5.764551411721021e-06 6.016496969998982e-06 5.904078404580451e-06 5.979716850530526e-06 6.065583682233993e-06 6.202267722078579e-06 6.180517881269252e-06 6.12514735916694e-06 6.3103945309193366e-06 6.464649701547633e-06 6.5126512604276705e-06 6.439285244327554e-06 6.4845593652576806e-06 6.47583538845462e-06 6.605664027768877e-06 6.5279075124370274e-06 6.504012671498162e-06 6.4914014895082325e-06 6.4268997677884224e-06 6.4077806588740734e-06 6.441529899966981e-06 6.384993433802867e-06 6.362558596163777e-06 6.291459104918308e-06 6.1619734688729415e-06 6.274977600538319e-06
3	4.852969668639548e-06 4.921383815940793e-06 5.045450767308926e-06 5.15328945950296e-06 5.044954229644257e-06 5.200410775854724e-06 5.3593642656601006e-06 5.627948977647612e-06 5.4779758714527935e-06 5.523406529645503e-06 5.668182517817638e-06 5.688782146394949e-06 5.8215563137277086e-06 5.900287875823429e-06 5.861599202591686e-06 5.935027847625494e-06 6.160220617213976e-06 6.1499497616571686e-06 6.097639674630834e-06 6.080317267372887e-06 5.8035669626530675e-06 5.879220966352874e-06 5.629231225097318e-06 5.711092627381297e-06 5.702816039140049e-06 5.663742916954396e-06 5.607764324009779e-06 5.538973470279242e-06 5.79681901986061e-06 5.725808223154091e-06 5.6230098150916345e-06 5.851924246501549e-06 6.0884435252550326e-06 6.0221526030605415e-06 6.047515178339999e-06 6.155999890572491e-06 6.269735110682294e-06 6.242395587973258e-06 6.171343573864007e-06 6.348753882148188e-06 6.556201974872416e-06 6.595729376219888e-06 6.526077770800281e-06 6.526897339860745e-06 6.567194684374565e-06 6.729992524757138e-06 6.6370574561096884e-06 6.5692310832632374e-06 6.612147492984307e-06 6.500401199570467e-06 6.463532963246871e-06 6.495019366942887e-06 6.42254000320154e-06 6.386604359227239e-06 6.3607225258237855e-06 6.240980892789583e-06 6.387605363617171e-06
4	4.9629720001988755e-06 5.042421537350407e-06 5.1745530344907295e-06 5.325073121157053e-06 5.194406937562795e-06 5.326896893423813e-06 5.445689932307629e-06 5.663904511175397e-06 5.53201048331821e-06 5.564441404087293e-06 5.6737186090349465e-06 5.673817018416659e-06 5.8025605723610205e-06 5.8702081405121005e-06 5.872724467887074e-06 5.9177475081776026e-06 6.1228936719295e-06 6.139577694973643e-06 6.070383873781347e-06 6.094517014441111e-06 5.8499099844328824e-06 5.915262004183643e-06 5.676380685711684e-06 5.7470162640470865e-06 5.7710134342082055e-06 5.714629957699562e-06 5.650522093905534e-06 5.586435024573544e-06 5.865686758841225e-06 5.735532584424969e-06 5.713158243039111e-06 5.964438537025269e-06 6.173597083218579e-06 6.165041390858803e-06 6.116317786838503e-06 6.2403654596351635e-06 6.3575438669984555e-06 6.320874182478064e-06 6.218275720589809e-06 6.380343576393382e-06 6.654525007990382e-06 6.670390215409981e-06 6.600240097601847e-06 6.570741182382902e-06 6.6549526594163405e-06 6.8210026267858945e-06 6.728421373638726e-06 6.622494528695236e-06 6.704312159780795e-06 6.557805617962496e-06 6.508695412763848e-06 6.5258680323932034e-06 6.478672079993237e-06 6.420252138198851e-06 6.439688826339544e-06 6.328653944921717e-06 6.503470706946717e-06
5	5.101111599088441e-06 5.210155818182846e-06 5.308824230223936e-06 5.489839633206186e-06 5.341923567688081e-06 5.446997864507251e-06 5.547569742110327e-06 5.683708116662948e-06 5.592050265532214e-06 5.612685422998967e-06 5.682428964121052e-06 5.657280328677961e-06 5.7546627113333245e-06 5.8128409161969405e-06 5.85470748020405e-06 5.874302076702337e-06 6.053247387371189e-06 6.07119743516674e-06 6.003417235375263e-06 6.090434596635803e-06 5.883323726863549e-06 5.9451631433464315e-06 5.75842700295276e-06 5.808258942069607e-06 5.883533139085712e-06 5.799689286086124e-06 5.73788150795032e-06 5.6691262021964825e-06 5.939037360507024e-06 5.7869614536549696e-06 5.840799406503603e-06 6.081854874491382e-06 6.247863764686055e-06 6.297688529049254e-06 6.176941146911787e-06 6.323031994613283e-06 6.453910891281287e-06 6.411911368638482e-06 6.261183670308788e-06 6.413197852612585e-06 6.748762665050413e-06 6.729490892763605e-06 6.64152931907833e-06 6.621638086089855e-06 6.725195507026472e-06 6.853035392474674e-06 6.779729185112147e-06 6.656244621214438e-06 6.744054292835506e-06 6.584207818933975e-06 6.541991676853711e-06 6.542424725253911e-06 6.546417323408237e-06 6.475757281860166e-06 6.516241365616699e-06 6.416198667462099e-06 6.602889493218956e-06
6	5.25377372980657e-06 5.398899626206656e-06 5.452190234678509e-06 5.631082693420182e-06 5.4811876892140374e-06 5.547887435454016e-06 5.649375378102591e-06 5.705167684883231e-06 5.649918453313202e-06 5.664320936107231e-06 5.703557751166036e-06 5.647632985055478e-06 5.701136826678362e-06 5.742667726460957e-06 5.8083982058976104e-06 5.808429066956439e-06 5.967963010216134e-06 5.948486375705077e-06 5.931818243264713e-06 6.075550285065496e-06 5.904613429702565e-06 5.9753716221866185e-06 5.8573246211514724e-06 5.88127900124683e-06 6.002598012137702e-06 5.8965404149104466e-06 5.851565100301793e-06 5.773273567195527e-06 6.036364698855881e-06 5.8767113157078625e-06 5.997355865148032e-06 6.196760390433328e-06 6.307257953351147e-06 6.408750885633654e-06 6.240143686688634e-06 6.422089649919346e-06 6.5500414851520615e-06 6.52019178373076e-06 6.318681807861999e-06 6.458168616139452e-06 6.84079230386097e-06 6.786847451052152e-06 6.653898901010456e-06 6.674090610865293e-06 6.7752587803046745e-06 6.829393810820767e-06 6.7854691470587685e-06 6.6565379617784085e-06 6.747444487995759e-06 6.574714385399613e-06 6.569081466798212e-06 6.5695617043973344e-06 6.617631344510325e-06 6.559632197671534e-06 6.5935698565551935e-06 6.499264821840752e-06 6.692961045205397e-06
7	5.401698187383891e-06 5.574921217043534e-06 5.604035778241641e-06 5.749751004046335e-06 5.618014323206798e-06 5.63305971559856e-06 5.7431911464462544e-06 5.7413554668091534e-06 5.691170252124838e-06 5.7184586140436675e-06 5.73733976330848e-06 5.663035146794832e-06 5.661166597168472e-06 5.681979386346764e-06 5.744429749984354e-06 5.7393733647861465e-06 5.884693213760779e-06 5.804774263635384e-06 5.876189806803595e-06 6.051163394677547e-06 5.923472855950695e-06 6.005459403945031e-06 5.947437280772122e-06 5.955507934531917e-06 6.104305629269436e-06 5.992715552928825e-06 5.973806895396614e-06 5.893473809075287e-06 6.172008170606996e-06 6.000217504421134e-06 6.180216016637379e-06 6.320104732865057e-06 6.368821514536932e-06 6.504380728994452e-06 6.31492423425416e-06 6.538552186113085e-06 6.639131187021256e-06 6.642904204910368e-06 6.406614055348644e-06 6.508893680380835e-06 6.920643471366638e-06 6.844356744125718e-06 6.646206560770266e-06 6.705986401463635e-06 6.801150819558836e-06 6.770568331433855e-06 6.7487577326238856e-06 6.6192065915898966e-06 6.739554441790572e-06 6.528290106384825e-06 6.59945849465208e-06 6.614034842832739e-06 6.683388079938557e-06 6.665461346462195e-06 6.682370974513845e-06 6.577142381532835e-06 6.789642388782642e-06
8	5.527520507084783e-06 5.718308945831127e-06 5.754221839319645e-06 5.861289630405812e-06 5.756464092230133e-06 5.712112277471104e-06 5.8271845978988246e-06 5.7893194284140995e-06 5.710439771380566e-06 5.7760246493406404e-06 5.7842249651852565e-06 5.7074596607895065e-06 5.6441608015318855e-06 5.643754828819522e-06 5.68199169118059e-06 5.691318470007474e-06 5.81785428808345e-06 5.68490289298049e-06 5.838805983064277e-06 6.024185317194007e-06 5.953078562164597e-06 6.02615845450302e-06 6.009755771219834e-06 6.026478608532836e-06 6.194819118193126e-06 6.091381806613832e-06 6.108068045566598e-06 6.034600040452316e-06 6.339848889480889e-06 6.156156597220281e-06 6.382299763065414e-06 6.463163381859903e-06 6.450860622320052e-06 6.59393861321971e-06 6.4028152661581496e-06 6.66069596901127e-06 6.72149374207224e-06 6.764187140210764e-06 6.516780644389352e-06 6.546312478386122e-06 6.973259216121637e-06 6.893746037263394e-06 6.6279120775021645e-06 6.70702979730512e-06 6.808517475896627e-06 6.709806995324035e-06 6.687624074880486e-06 6.567690128598593e-06 6.7379591204533994e-06 6.46494597008217e-06 6.647522269149414e-06 6.670753795940634e-06 6.74573260885496e-06 6.779420108185825e-06 6.787720473902926e-06 6.6609611826899925e-06 6.895115781106679e-06
9	5.627592263655856e-06 5.825209657003829e-06 5.883307203500055e-06 5.9740288761839154e-06 5.889701103706447e-06 5.792768696676723e-06 5.899353244991893e-06 5.8349115704997715e-06 5.7191206048063345e-06 5.834849038943639e-06 5.844443896106356e-06 5.7666244963534456e-06 5.6554600687017015e-06 5.627434034580316e-06 5.6445970790504995e-06 5.678512089710082e-06 5.76978161488671e-06 5.616498266180345e-06 5.8130263623610975e-06 5.998371682192314e-06 5.995944102764269e-06 6.028346145963461e-06 6.043061025193459e-06 6.094689970790866e-06 6.296352731059239e-06 6.2066498214978235e-06 6.268244729403748e-06 6.199208878982019e-06 6.51892893084347e-06 6.341193499159176e-06 6.587032585273476e-06 6.625684327289708e-06 6.560575519041368e-06 6.6838587783229345e-06 6.5023323322146775e-06 6.7761658272486646e-06 6.803788706691416e-06 6.862709508275228e-06 6.624918954573253e-06 6.554970613522819e-06 6.987447933749072e-06 6.9259778191415235e-06 6.608299467763259e-06 6.682107531202451e-06 6.806180941779499e-06 6.670966725477487e-06 6.628030544442046e-06 6.525456051499357e-06 6.74700586733103e-06 6.4205873623851074e-06 6.717210960462495e-06 6.7366095531806385e-06 6.817769286934053e-06 6.8827380777848465e-06 6.904637453595935e-06 6.7637589166428506e-06 6.997287180544181e-06
10	5.710696880627066e-06 5.9010460138358e-06 5.9745527695670755e-06 6.07597176064588e-06 6.0047430397997704e-06 5.88078342134972e-06 5.960336653395736e-06 5.872771240100047e-06 5.731565272039128e-06 5.89028517276354e-06 5.907588933301366e-06 5.831843316219429e-06 5.699300166846508e-06 5.6341505717812834e-06 5.651575746416763e-06 5.704987745752418e-06 5.739235283221659e-06 5.604328794481299e-06 5.796133424143696e-06 5.971314867002678e-06 6.040826889949284e-06 6.023103464971382e-06 6.065813866614197e-06 6.168978786444513e-06 6.418097045531845e-06 6.346882962268899e-06 6.4565036789714984e-06 6.378436227666817e-06 6.688542122311102e-06 6.548634979583931e-06 6.779145135031029e-06 6.793388773382645e-06 6.692693320927391e-06 6.777542527780128e-06 6.604260432824773e-06 6.880208461813432e-06 6.890225943403133e-06 6.9269489368137015e-06 6.705540718480442e-06 6.537324620847746e-06 6.966420424698594e-06 6.936522020514057e-06 6.598581898575384e-06 6.647344690090093e-06 6.798277663740808e-06 6.661962310284994e-06 6.588809291260904e-06 6.5102560759084735e-06 6.76930236763336e-06 6.422003783189931e-06 6.799160203552286e-06 6.815871333111296e-06 6.912442365138739e-06 6.966972617017674e-06 7.027805785194008e-06 6.8901140178316735e-06 7.098031994284146e-06
