STIS Model Line Spread Function vs Aperture at 120 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
-27.916        0.0000    0.0000    0.0000    0.0035
-27.764        0.0000    0.0000    0.0000    0.0036
-27.612        0.0000    0.0000    0.0000    0.0036
-27.460        0.0000    0.0000    0.0000    0.0037
-27.309        0.0000    0.0000    0.0000    0.0037
-27.157        0.0000    0.0000    0.0000    0.0038
-27.005        0.0000    0.0000    0.0000    0.0039
-26.854        0.0000    0.0000    0.0000    0.0039
-26.702        0.0000    0.0000    0.0000    0.0040
-26.550        0.0000    0.0000    0.0000    0.0040
-26.398        0.0000    0.0000    0.0000    0.0041
-26.247        0.0000    0.0000    0.0000    0.0041
-26.095        0.0000    0.0000    0.0000    0.0042
-25.943        0.0000    0.0000    0.0000    0.0042
-25.792        0.0000    0.0000    0.0000    0.0043
-25.640        0.0000    0.0000    0.0000    0.0043
-25.488        0.0000    0.0000    0.0000    0.0044
-25.336        0.0000    0.0000    0.0000    0.0045
-25.185        0.0000    0.0000    0.0000    0.0045
-25.033        0.0000    0.0000    0.0000    0.0046
-24.881        0.0000    0.0000    0.0000    0.0047
-24.730        0.0000    0.0000    0.0000    0.0048
-24.578        0.0000    0.0000    0.0000    0.0048
-24.426        0.0000    0.0000    0.0000    0.0049
-24.274        0.0000    0.0000    0.0000    0.0050
-24.123        0.0000    0.0000    0.0000    0.0051
-23.971        0.0000    0.0000    0.0000    0.0051
-23.819        0.0000    0.0000    0.0000    0.0052
-23.668        0.0000    0.0000    0.0000    0.0053
-23.516        0.0000    0.0000    0.0000    0.0054
-23.364        0.0000    0.0000    0.0000    0.0054
-23.212        0.0000    0.0000    0.0000    0.0055
-23.061        0.0000    0.0000    0.0000    0.0056
-22.909        0.0000    0.0000    0.0000    0.0057
-22.757        0.0000    0.0000    0.0000    0.0058
-22.606        0.0000    0.0000    0.0000    0.0058
-22.454        0.0000    0.0000    0.0000    0.0059
-22.302        0.0000    0.0000    0.0000    0.0060
-22.150        0.0000    0.0000    0.0000    0.0061
-21.999        0.0000    0.0000    0.0000    0.0062
-21.847        0.0000    0.0000    0.0000    0.0063
-21.695        0.0000    0.0000    0.0000    0.0064
-21.544        0.0000    0.0000    0.0000    0.0065
-21.392        0.0000    0.0000    0.0000    0.0066
-21.240        0.0000    0.0000    0.0000    0.0066
-21.088        0.0000    0.0000    0.0000    0.0067
-20.937        0.0000    0.0000    0.0000    0.0067
-20.785        0.0000    0.0000    0.0000    0.0068
-20.633        0.0000    0.0000    0.0000    0.0069
-20.482        0.0000    0.0000    0.0000    0.0071
-20.330        0.0000    0.0000    0.0000    0.0072
-20.178        0.0000    0.0000    0.0000    0.0074
-20.026        0.0000    0.0000    0.0000    0.0076
-19.875        0.0000    0.0000    0.0000    0.0078
-19.723        0.0000    0.0000    0.0000    0.0079
-19.571        0.0000    0.0000    0.0000    0.0081
-19.420        0.0000    0.0000    0.0000    0.0083
-19.268        0.0000    0.0000    0.0000    0.0085
-19.116        0.0000    0.0000    0.0000    0.0086
-18.964        0.0000    0.0000    0.0000    0.0088
-18.813        0.0000    0.0000    0.0000    0.0089
-18.661        0.0000    0.0000    0.0000    0.0091
-18.509        0.0000    0.0000    0.0000    0.0092
-18.358        0.0000    0.0000    0.0000    0.0093
-18.206        0.0000    0.0000    0.0000    0.0094
-18.054        0.0000    0.0000    0.0000    0.0095
-17.902        0.0000    0.0000    0.0000    0.0096
-17.751        0.0000    0.0000    0.0000    0.0097
-17.599        0.0000    0.0000    0.0000    0.0097
-17.447        0.0000    0.0000    0.0000    0.0098
-17.296        0.0000    0.0000    0.0000    0.0098
-17.144        0.0000    0.0000    0.0000    0.0099
-16.992        0.0000    0.0000    0.0000    0.0099
-16.840        0.0000    0.0000    0.0000    0.0100
-16.689        0.0000    0.0000    0.0001    0.0101
-16.537        0.0000    0.0000    0.0001    0.0102
-16.385        0.0000    0.0000    0.0001    0.0103
-16.234        0.0000    0.0000    0.0001    0.0104
-16.082        0.0000    0.0000    0.0001    0.0105
-15.930        0.0000    0.0000    0.0001    0.0106
-15.778        0.0000    0.0000    0.0002    0.0107
-15.627        0.0000    0.0000    0.0002    0.0109
-15.475        0.0000    0.0000    0.0002    0.0110
-15.323        0.0000    0.0000    0.0002    0.0112
-15.172        0.0000    0.0000    0.0003    0.0115
-15.020        0.0000    0.0000    0.0003    0.0118
-14.868        0.0000    0.0000    0.0004    0.0121
-14.716        0.0000    0.0000    0.0004    0.0124
-14.565        0.0000    0.0000    0.0005    0.0128
-14.413        0.0000    0.0000    0.0005    0.0131
-14.261        0.0000    0.0000    0.0006    0.0135
-14.110        0.0000    0.0000    0.0007    0.0138
-13.958        0.0000    0.0000    0.0007    0.0141
-13.806        0.0000    0.0000    0.0008    0.0144
-13.654        0.0000    0.0000    0.0009    0.0146
-13.503        0.0000    0.0000    0.0010    0.0149
-13.351        0.0000    0.0000    0.0011    0.0152
-13.199        0.0000    0.0000    0.0013    0.0155
-13.048        0.0000    0.0000    0.0014    0.0159
-12.896        0.0000    0.0000    0.0015    0.0162
-12.744        0.0000    0.0000    0.0017    0.0166
-12.592        0.0000    0.0000    0.0019    0.0171
-12.441        0.0000    0.0000    0.0020    0.0176
-12.289        0.0000    0.0000    0.0022    0.0181
-12.137        0.0000    0.0000    0.0024    0.0186
-11.986        0.0000    0.0000    0.0026    0.0191
-11.834        0.0000    0.0001    0.0029    0.0196
-11.682        0.0000    0.0001    0.0031    0.0200
-11.530        0.0000    0.0001    0.0033    0.0205
-11.379        0.0000    0.0001    0.0036    0.0208
-11.227        0.0000    0.0001    0.0039    0.0212
-11.075        0.0000    0.0001    0.0043    0.0214
-10.923        0.0000    0.0002    0.0051    0.0217
-10.772        0.0000    0.0002    0.0066    0.0219
-10.620        0.0001    0.0002    0.0093    0.0221
-10.468        0.0001    0.0003    0.0131    0.0224
-10.317        0.0001    0.0003    0.0173    0.0227
-10.165        0.0001    0.0004    0.0209    0.0230
-10.013        0.0001    0.0005    0.0235    0.0234
 -9.861        0.0001    0.0005    0.0250    0.0239
 -9.710        0.0002    0.0006    0.0261    0.0244
 -9.558        0.0002    0.0007    0.0270    0.0250
 -9.406        0.0003    0.0009    0.0280    0.0258
 -9.255        0.0003    0.0010    0.0291    0.0266
 -9.103        0.0004    0.0012    0.0302    0.0274
 -8.951        0.0005    0.0014    0.0314    0.0283
 -8.799        0.0006    0.0016    0.0326    0.0292
 -8.648        0.0007    0.0018    0.0337    0.0301
 -8.496        0.0008    0.0021    0.0347    0.0309
 -8.344        0.0010    0.0024    0.0358    0.0317
 -8.193        0.0012    0.0027    0.0368    0.0325
 -8.041        0.0014    0.0031    0.0380    0.0334
 -7.889        0.0016    0.0035    0.0393    0.0344
 -7.737        0.0019    0.0040    0.0407    0.0356
 -7.586        0.0023    0.0046    0.0424    0.0369
 -7.434        0.0026    0.0051    0.0442    0.0384
 -7.282        0.0031    0.0058    0.0461    0.0399
 -7.131        0.0036    0.0065    0.0481    0.0416
 -6.979        0.0041    0.0073    0.0501    0.0433
 -6.827        0.0048    0.0082    0.0522    0.0450
 -6.675        0.0055    0.0091    0.0543    0.0468
 -6.524        0.0063    0.0101    0.0565    0.0486
 -6.372        0.0072    0.0112    0.0587    0.0504
 -6.220        0.0082    0.0125    0.0609    0.0523
 -6.069        0.0094    0.0138    0.0631    0.0541
 -5.917        0.0106    0.0152    0.0652    0.0558
 -5.765        0.0120    0.0167    0.0672    0.0576
 -5.613        0.0135    0.0183    0.0693    0.0593
 -5.462        0.0151    0.0200    0.0715    0.0612
 -5.310        0.0169    0.0219    0.0739    0.0632
 -5.158        0.0189    0.0238    0.0766    0.0654
 -5.007        0.0210    0.0260    0.0794    0.0678
 -4.855        0.0232    0.0287    0.0824    0.0704
 -4.703        0.0256    0.0328    0.0855    0.0731
 -4.551        0.0282    0.0398    0.0888    0.0758
 -4.400        0.0310    0.0515    0.0921    0.0786
 -4.248        0.0339    0.0683    0.0954    0.0815
 -4.096        0.0370    0.0876    0.0988    0.0843
 -3.945        0.0402    0.1053    0.1021    0.0872
 -3.793        0.0436    0.1187    0.1054    0.0899
 -3.641        0.0471    0.1279    0.1086    0.0927
 -3.489        0.0507    0.1347    0.1122    0.0957
 -3.338        0.0545    0.1409    0.1163    0.0992
 -3.186        0.0583    0.1479    0.1212    0.1035
 -3.034        0.0623    0.1560    0.1272    0.1085
 -2.883        0.0666    0.1653    0.1341    0.1144
 -2.731        0.0721    0.1755    0.1417    0.1209
 -2.579        0.0813    0.1863    0.1498    0.1278
 -2.427        0.0990    0.1973    0.1580    0.1348
 -2.276        0.1298    0.2084    0.1664    0.1420
 -2.124        0.1741    0.2198    0.1749    0.1493
 -1.972        0.2245    0.2317    0.1839    0.1569
 -1.821        0.2708    0.2447    0.1937    0.1653
 -1.669        0.3083    0.2596    0.2051    0.1750
 -1.517        0.3399    0.2778    0.2190    0.1869
 -1.365        0.3725    0.3010    0.2368    0.2021
 -1.214        0.4125    0.3313    0.2603    0.2221
 -1.062        0.4644    0.3712    0.2911    0.2484
 -0.910        0.5315    0.4228    0.3310    0.2824
 -0.759        0.6149    0.4868    0.3807    0.3248
 -0.607        0.7121    0.5615    0.4386    0.3742
 -0.455        0.8148    0.6405    0.4999    0.4265
 -0.303        0.9084    0.7124    0.5558    0.4742
 -0.152        0.9751    0.7637    0.5956    0.5082
  0.000        1.0000    0.7829    0.6105    0.5209
  0.152        0.9776    0.7658    0.5972    0.5096
  0.303        0.9139    0.7170    0.5593    0.4772
  0.455        0.8239    0.6480    0.5058    0.4315
  0.607        0.7248    0.5720    0.4468    0.3812
  0.759        0.6304    0.4996    0.3907    0.3333
  0.910        0.5487    0.4369    0.3421    0.2919
  1.062        0.4822    0.3860    0.3027    0.2583
  1.214        0.4307    0.3466    0.2723    0.2323
  1.365        0.3916    0.3171    0.2496    0.2129
  1.517        0.3604    0.2956    0.2331    0.1989
  1.669        0.3301    0.2799    0.2211    0.1887
  1.821        0.2923    0.2680    0.2121    0.1810
  1.972        0.2429    0.2580    0.2046    0.1746
  2.124        0.1875    0.2487    0.1976    0.1686
  2.276        0.1380    0.2389    0.1903    0.1624
  2.427        0.1034    0.2281    0.1823    0.1556
  2.579        0.0837    0.2164    0.1735    0.1480
  2.731        0.0736    0.2039    0.1642    0.1401
  2.883        0.0678    0.1915    0.1549    0.1321
  3.034        0.0635    0.1798    0.1461    0.1247
  3.186        0.0595    0.1690    0.1381    0.1178
  3.338        0.0556    0.1591    0.1308    0.1116
  3.489        0.0519    0.1496    0.1243    0.1060
  3.641        0.0482    0.1396    0.1183    0.1009
  3.793        0.0447    0.1275    0.1129    0.0964
  3.945        0.0412    0.1117    0.1082    0.0924
  4.096        0.0380    0.0923    0.1043    0.0890
  4.248        0.0348    0.0720    0.1010    0.0862
  4.400        0.0319    0.0545    0.0982    0.0839
  4.551        0.0291    0.0424    0.0957    0.0817
  4.703        0.0264    0.0352    0.0932    0.0796
  4.855        0.0239    0.0310    0.0906    0.0774
  5.007        0.0216    0.0282    0.0879    0.0751
  5.158        0.0195    0.0259    0.0850    0.0727
  5.310        0.0175    0.0238    0.0820    0.0701
  5.462        0.0157    0.0218    0.0789    0.0675
  5.613        0.0140    0.0200    0.0757    0.0648
  5.765        0.0124    0.0182    0.0724    0.0620
  5.917        0.0110    0.0166    0.0692    0.0592
  6.069        0.0097    0.0151    0.0659    0.0565
  6.220        0.0086    0.0137    0.0628    0.0539
  6.372        0.0075    0.0124    0.0598    0.0513
  6.524        0.0066    0.0112    0.0570    0.0490
  6.675        0.0057    0.0101    0.0544    0.0468
  6.827        0.0050    0.0090    0.0520    0.0448
  6.979        0.0043    0.0081    0.0499    0.0430
  7.131        0.0037    0.0072    0.0480    0.0414
  7.282        0.0032    0.0064    0.0462    0.0401
  7.434        0.0028    0.0057    0.0447    0.0388
  7.586        0.0024    0.0051    0.0433    0.0376
  7.737        0.0020    0.0045    0.0419    0.0366
  7.889        0.0017    0.0039    0.0406    0.0355
  8.041        0.0015    0.0035    0.0394    0.0345
  8.193        0.0012    0.0030    0.0381    0.0335
  8.344        0.0010    0.0027    0.0367    0.0324
  8.496        0.0009    0.0023    0.0354    0.0314
  8.648        0.0007    0.0020    0.0341    0.0304
  8.799        0.0006    0.0018    0.0329    0.0295
  8.951        0.0005    0.0015    0.0319    0.0287
  9.103        0.0004    0.0013    0.0309    0.0280
  9.255        0.0003    0.0011    0.0300    0.0273
  9.406        0.0003    0.0010    0.0291    0.0266
  9.558        0.0002    0.0008    0.0282    0.0259
  9.710        0.0002    0.0007    0.0271    0.0252
  9.861        0.0002    0.0006    0.0258    0.0245
 10.013        0.0001    0.0005    0.0241    0.0238
 10.165        0.0001    0.0004    0.0213    0.0232
 10.317        0.0001    0.0004    0.0175    0.0226
 10.468        0.0001    0.0003    0.0132    0.0221
 10.620        0.0001    0.0003    0.0094    0.0216
 10.772        0.0000    0.0002    0.0067    0.0211
 10.923        0.0000    0.0002    0.0052    0.0206
 11.075        0.0000    0.0001    0.0044    0.0201
 11.227        0.0000    0.0001    0.0040    0.0196
 11.379        0.0000    0.0001    0.0037    0.0192
 11.530        0.0000    0.0001    0.0034    0.0188
 11.682        0.0000    0.0001    0.0032    0.0185
 11.834        0.0000    0.0001    0.0029    0.0183
 11.986        0.0000    0.0000    0.0027    0.0182
 12.137        0.0000    0.0000    0.0025    0.0181
 12.289        0.0000    0.0000    0.0023    0.0180
 12.441        0.0000    0.0000    0.0021    0.0179
 12.592        0.0000    0.0000    0.0019    0.0177
 12.744        0.0000    0.0000    0.0017    0.0175
 12.896        0.0000    0.0000    0.0016    0.0173
 13.048        0.0000    0.0000    0.0014    0.0170
 13.199        0.0000    0.0000    0.0013    0.0168
 13.351        0.0000    0.0000    0.0012    0.0165
 13.503        0.0000    0.0000    0.0010    0.0163
 13.654        0.0000    0.0000    0.0009    0.0160
 13.806        0.0000    0.0000    0.0008    0.0158
 13.958        0.0000    0.0000    0.0008    0.0156
 14.110        0.0000    0.0000    0.0007    0.0153
 14.261        0.0000    0.0000    0.0006    0.0151
 14.413        0.0000    0.0000    0.0005    0.0148
 14.565        0.0000    0.0000    0.0005    0.0146
 14.716        0.0000    0.0000    0.0004    0.0143
 14.868        0.0000    0.0000    0.0004    0.0141
 15.020        0.0000    0.0000    0.0003    0.0139
 15.172        0.0000    0.0000    0.0003    0.0137
 15.323        0.0000    0.0000    0.0002    0.0134
 15.475        0.0000    0.0000    0.0002    0.0132
 15.627        0.0000    0.0000    0.0002    0.0130
 15.778        0.0000    0.0000    0.0002    0.0128
 15.930        0.0000    0.0000    0.0001    0.0126
 16.082        0.0000    0.0000    0.0001    0.0124
 16.234        0.0000    0.0000    0.0001    0.0121
 16.385        0.0000    0.0000    0.0001    0.0119
 16.537        0.0000    0.0000    0.0001    0.0117
 16.689        0.0000    0.0000    0.0001    0.0115
 16.840        0.0000    0.0000    0.0000    0.0113
 16.992        0.0000    0.0000    0.0000    0.0111
 17.144        0.0000    0.0000    0.0000    0.0110
 17.296        0.0000    0.0000    0.0000    0.0108
 17.447        0.0000    0.0000    0.0000    0.0107
 17.599        0.0000    0.0000    0.0000    0.0107
 17.751        0.0000    0.0000    0.0000    0.0106
 17.902        0.0000    0.0000    0.0000    0.0104
 18.054        0.0000    0.0000    0.0000    0.0103
 18.206        0.0000    0.0000    0.0000    0.0101
 18.358        0.0000    0.0000    0.0000    0.0098
 18.509        0.0000    0.0000    0.0000    0.0096
 18.661        0.0000    0.0000    0.0000    0.0093
 18.813        0.0000    0.0000    0.0000    0.0091
 18.964        0.0000    0.0000    0.0000    0.0089
 19.116        0.0000    0.0000    0.0000    0.0087
 19.268        0.0000    0.0000    0.0000    0.0086
 19.420        0.0000    0.0000    0.0000    0.0085
 19.571        0.0000    0.0000    0.0000    0.0083
 19.723        0.0000    0.0000    0.0000    0.0082
 19.875        0.0000    0.0000    0.0000    0.0080
 20.026        0.0000    0.0000    0.0000    0.0079
 20.178        0.0000    0.0000    0.0000    0.0077
 20.330        0.0000    0.0000    0.0000    0.0075
 20.482        0.0000    0.0000    0.0000    0.0074
 20.633        0.0000    0.0000    0.0000    0.0072
 20.785        0.0000    0.0000    0.0000    0.0071
 20.937        0.0000    0.0000    0.0000    0.0069
 21.088        0.0000    0.0000    0.0000    0.0068
 21.240        0.0000    0.0000    0.0000    0.0067
 21.392        0.0000    0.0000    0.0000    0.0065
 21.544        0.0000    0.0000    0.0000    0.0064
 21.695        0.0000    0.0000    0.0000    0.0063
 21.847        0.0000    0.0000    0.0000    0.0062
 21.999        0.0000    0.0000    0.0000    0.0061
 22.150        0.0000    0.0000    0.0000    0.0060
 22.302        0.0000    0.0000    0.0000    0.0059
 22.454        0.0000    0.0000    0.0000    0.0058
 22.606        0.0000    0.0000    0.0000    0.0056
 22.757        0.0000    0.0000    0.0000    0.0055
 22.909        0.0000    0.0000    0.0000    0.0054
 23.061        0.0000    0.0000    0.0000    0.0053
 23.212        0.0000    0.0000    0.0000    0.0052
 23.364        0.0000    0.0000    0.0000    0.0052
 23.516        0.0000    0.0000    0.0000    0.0051
 23.668        0.0000    0.0000    0.0000    0.0050
 23.819        0.0000    0.0000    0.0000    0.0050
 23.971        0.0000    0.0000    0.0000    0.0049
 24.123        0.0000    0.0000    0.0000    0.0048
 24.274        0.0000    0.0000    0.0000    0.0047
 24.426        0.0000    0.0000    0.0000    0.0046
 24.578        0.0000    0.0000    0.0000    0.0045
 24.730        0.0000    0.0000    0.0000    0.0044
 24.881        0.0000    0.0000    0.0000    0.0044
 25.033        0.0000    0.0000    0.0000    0.0043
 25.185        0.0000    0.0000    0.0000    0.0042
 25.336        0.0000    0.0000    0.0000    0.0042
 25.488        0.0000    0.0000    0.0000    0.0041
 25.640        0.0000    0.0000    0.0000    0.0041
 25.792        0.0000    0.0000    0.0000    0.0040
 25.943        0.0000    0.0000    0.0000    0.0039
 26.095        0.0000    0.0000    0.0000    0.0039
 26.247        0.0000    0.0000    0.0000    0.0038
 26.398        0.0000    0.0000    0.0000    0.0037
 26.550        0.0000    0.0000    0.0000    0.0037
 26.702        0.0000    0.0000    0.0000    0.0036
 26.854        0.0000    0.0000    0.0000    0.0036
 27.005        0.0000    0.0000    0.0000    0.0035
 27.157        0.0000    0.0000    0.0000    0.0035
 27.309        0.0000    0.0000    0.0000    0.0034
 27.460        0.0000    0.0000    0.0000    0.0034
 27.612        0.0000    0.0000    0.0000    0.0034
 27.764        0.0000    0.0000    0.0000    0.0033
 27.916        0.0000    0.0000    0.0000    0.0033
 28.067        0.0000    0.0000    0.0000    0.0032
 28.219        0.0000    0.0000    0.0000    0.0032
 28.371        0.0000    0.0000    0.0000    0.0032
 28.522        0.0000    0.0000    0.0000    0.0031
 28.674        0.0000    0.0000    0.0000    0.0031
 28.826        0.0000    0.0000    0.0000    0.0031
 28.978        0.0000    0.0000    0.0000    0.0030
 29.129        0.0000    0.0000    0.0000    0.0030
 29.281        0.0000    0.0000    0.0000    0.0030
 29.433        0.0000    0.0000    0.0000    0.0029
 29.584        0.0000    0.0000    0.0000    0.0029
 29.736        0.0000    0.0000    0.0000    0.0029
 29.888        0.0000    0.0000    0.0000    0.0028
 30.040        0.0000    0.0000    0.0000    0.0028
 30.191        0.0000    0.0000    0.0000    0.0027
 30.343        0.0000    0.0000    0.0000    0.0027
 30.495        0.0000    0.0000    0.0000    0.0027
 30.646        0.0000    0.0000    0.0000    0.0026
 30.798        0.0000    0.0000    0.0000    0.0026
 30.950        0.0000    0.0000    0.0000    0.0026
 31.102        0.0000    0.0000    0.0000    0.0025
 31.253        0.0000    0.0000    0.0000    0.0025
 31.405        0.0000    0.0000    0.0000    0.0025
 31.557        0.0000    0.0000    0.0000    0.0025
 31.708        0.0000    0.0000    0.0000    0.0025
 31.860        0.0000    0.0000    0.0000    0.0024
 32.012        0.0000    0.0000    0.0000    0.0024
 32.164        0.0000    0.0000    0.0000    0.0024
 32.315        0.0000    0.0000    0.0000    0.0024
 32.467        0.0000    0.0000    0.0000    0.0023
 32.619        0.0000    0.0000    0.0000    0.0023
 32.770        0.0000    0.0000    0.0000    0.0023
 32.922        0.0000    0.0000    0.0000    0.0023
 33.074        0.0000    0.0000    0.0000    0.0023
 33.226        0.0000    0.0000    0.0000    0.0022
 33.377        0.0000    0.0000    0.0000    0.0022
 33.529        0.0000    0.0000    0.0000    0.0022
 33.681        0.0000    0.0000    0.0000    0.0022
 33.832        0.0000    0.0000    0.0000    0.0022
 33.984        0.0000    0.0000    0.0000    0.0021
 34.136        0.0000    0.0000    0.0000    0.0021
 34.288        0.0000    0.0000    0.0000    0.0021
 34.439        0.0000    0.0000    0.0000    0.0021
 34.591        0.0000    0.0000    0.0000    0.0021
 34.743        0.0000    0.0000    0.0000    0.0021
 34.894        0.0000    0.0000    0.0000    0.0020
 35.046        0.0000    0.0000    0.0000    0.0020
 35.198        0.0000    0.0000    0.0000    0.0020
 35.350        0.0000    0.0000    0.0000    0.0020
 35.501        0.0000    0.0000    0.0000    0.0020
 35.653        0.0000    0.0000    0.0000    0.0020
 35.805        0.0000    0.0000    0.0000    0.0020
 35.957        0.0000    0.0000    0.0000    0.0019
 36.108        0.0000    0.0000    0.0000    0.0019
 36.260        0.0000    0.0000    0.0000    0.0019
 36.412        0.0000    0.0000    0.0000    0.0019
 36.563        0.0000    0.0000    0.0000    0.0019
 36.715        0.0000    0.0000    0.0000    0.0018
 36.867        0.0000    0.0000    0.0000    0.0018
 37.019        0.0000    0.0000    0.0000    0.0018
 37.170        0.0000    0.0000    0.0000    0.0018
 37.322        0.0000    0.0000    0.0000    0.0018
 37.474        0.0000    0.0000    0.0000    0.0017
 37.625        0.0000    0.0000    0.0000    0.0017
 37.777        0.0000    0.0000    0.0000    0.0017
 37.929        0.0000    0.0000    0.0000    0.0017
 38.081        0.0000    0.0000    0.0000    0.0017
 38.232        0.0000    0.0000    0.0000    0.0017
 38.384        0.0000    0.0000    0.0000    0.0017
 38.536        0.0000    0.0000    0.0000    0.0016
 38.687        0.0000    0.0000    0.0000    0.0016
 38.839        0.0000    0.0000    0.0000    0.0016
 38.991        0.0000    0.0000    0.0000    0.0016
 39.143        0.0000    0.0000    0.0000    0.0016
 39.294        0.0000    0.0000    0.0000    0.0016
 39.446        0.0000    0.0000    0.0000    0.0015
 39.598        0.0000    0.0000    0.0000    0.0015
 39.749        0.0000    0.0000    0.0000    0.0015
 39.901        0.0000    0.0000    0.0000    0.0015
 40.053        0.0000    0.0000    0.0000    0.0015
 40.205        0.0000    0.0000    0.0000    0.0014
 40.356        0.0000    0.0000    0.0000    0.0014
 40.508        0.0000    0.0000    0.0000    0.0014
 40.660        0.0000    0.0000    0.0000    0.0014
 40.811        0.0000    0.0000    0.0000    0.0014
 40.963        0.0000    0.0000    0.0000    0.0013
 41.115        0.0000    0.0000    0.0000    0.0013
 41.267        0.0000    0.0000    0.0000    0.0012
 41.418        0.0000    0.0000    0.0000    0.0011
 41.570        0.0000    0.0000    0.0000    0.0009
 41.722        0.0000    0.0000    0.0000    0.0007
