STIS Model Line Spread Function vs Aperture at 700 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
-10.774        0.0000    0.0000    0.0000    0.0026
-10.702        0.0000    0.0000    0.0000    0.0026
-10.629        0.0000    0.0000    0.0000    0.0026
-10.556        0.0000    0.0000    0.0000    0.0026
-10.483        0.0000    0.0000    0.0000    0.0026
-10.410        0.0000    0.0000    0.0000    0.0026
-10.338        0.0000    0.0000    0.0000    0.0026
-10.265        0.0000    0.0000    0.0000    0.0026
-10.192        0.0000    0.0000    0.0000    0.0026
-10.119        0.0000    0.0000    0.0000    0.0026
-10.046        0.0000    0.0000    0.0000    0.0026
 -9.974        0.0000    0.0000    0.0000    0.0026
 -9.901        0.0000    0.0000    0.0000    0.0027
 -9.828        0.0000    0.0000    0.0000    0.0027
 -9.755        0.0000    0.0000    0.0000    0.0027
 -9.682        0.0000    0.0000    0.0000    0.0028
 -9.610        0.0000    0.0000    0.0000    0.0028
 -9.537        0.0000    0.0000    0.0000    0.0029
 -9.464        0.0000    0.0000    0.0000    0.0029
 -9.391        0.0000    0.0000    0.0000    0.0030
 -9.318        0.0000    0.0000    0.0000    0.0030
 -9.246        0.0000    0.0000    0.0000    0.0031
 -9.173        0.0000    0.0000    0.0000    0.0031
 -9.100        0.0000    0.0000    0.0000    0.0032
 -9.027        0.0000    0.0000    0.0000    0.0032
 -8.954        0.0000    0.0000    0.0000    0.0033
 -8.882        0.0000    0.0000    0.0000    0.0033
 -8.809        0.0000    0.0000    0.0000    0.0034
 -8.736        0.0000    0.0000    0.0000    0.0035
 -8.663        0.0000    0.0000    0.0000    0.0035
 -8.590        0.0000    0.0000    0.0000    0.0036
 -8.518        0.0000    0.0000    0.0000    0.0037
 -8.445        0.0000    0.0000    0.0000    0.0037
 -8.372        0.0000    0.0000    0.0000    0.0038
 -8.299        0.0000    0.0000    0.0000    0.0039
 -8.226        0.0000    0.0000    0.0000    0.0039
 -8.154        0.0000    0.0000    0.0000    0.0040
 -8.081        0.0000    0.0000    0.0000    0.0041
 -8.008        0.0000    0.0000    0.0000    0.0042
 -7.935        0.0000    0.0000    0.0000    0.0043
 -7.862        0.0000    0.0000    0.0000    0.0044
 -7.790        0.0000    0.0000    0.0000    0.0044
 -7.717        0.0000    0.0000    0.0000    0.0045
 -7.644        0.0000    0.0000    0.0000    0.0046
 -7.571        0.0000    0.0000    0.0000    0.0047
 -7.498        0.0000    0.0000    0.0000    0.0047
 -7.426        0.0000    0.0000    0.0000    0.0048
 -7.353        0.0000    0.0000    0.0000    0.0049
 -7.280        0.0000    0.0000    0.0000    0.0050
 -7.207        0.0000    0.0000    0.0000    0.0051
 -7.134        0.0000    0.0000    0.0000    0.0051
 -7.062        0.0000    0.0000    0.0000    0.0052
 -6.989        0.0000    0.0000    0.0000    0.0053
 -6.916        0.0000    0.0000    0.0000    0.0054
 -6.843        0.0000    0.0000    0.0000    0.0055
 -6.770        0.0000    0.0000    0.0000    0.0056
 -6.698        0.0000    0.0000    0.0000    0.0057
 -6.625        0.0000    0.0000    0.0000    0.0059
 -6.552        0.0000    0.0000    0.0000    0.0060
 -6.479        0.0000    0.0000    0.0000    0.0062
 -6.406        0.0000    0.0000    0.0000    0.0063
 -6.334        0.0000    0.0000    0.0000    0.0065
 -6.261        0.0000    0.0000    0.0000    0.0067
 -6.188        0.0000    0.0000    0.0000    0.0069
 -6.115        0.0000    0.0000    0.0000    0.0072
 -6.042        0.0000    0.0000    0.0001    0.0074
 -5.970        0.0000    0.0000    0.0001    0.0077
 -5.897        0.0000    0.0000    0.0002    0.0080
 -5.824        0.0000    0.0000    0.0003    0.0082
 -5.751        0.0000    0.0000    0.0004    0.0085
 -5.678        0.0000    0.0000    0.0006    0.0087
 -5.606        0.0000    0.0000    0.0008    0.0089
 -5.533        0.0000    0.0000    0.0011    0.0091
 -5.460        0.0000    0.0000    0.0015    0.0093
 -5.387        0.0000    0.0000    0.0019    0.0095
 -5.314        0.0000    0.0000    0.0025    0.0096
 -5.242        0.0000    0.0000    0.0031    0.0097
 -5.169        0.0000    0.0000    0.0037    0.0098
 -5.096        0.0000    0.0000    0.0044    0.0099
 -5.023        0.0000    0.0000    0.0052    0.0100
 -4.950        0.0000    0.0000    0.0059    0.0100
 -4.878        0.0000    0.0000    0.0066    0.0101
 -4.805        0.0000    0.0000    0.0073    0.0101
 -4.732        0.0000    0.0000    0.0080    0.0102
 -4.659        0.0000    0.0000    0.0086    0.0102
 -4.586        0.0000    0.0000    0.0091    0.0102
 -4.514        0.0000    0.0000    0.0095    0.0102
 -4.441        0.0000    0.0000    0.0099    0.0103
 -4.368        0.0000    0.0000    0.0102    0.0103
 -4.295        0.0000    0.0000    0.0105    0.0104
 -4.222        0.0000    0.0000    0.0107    0.0105
 -4.150        0.0000    0.0000    0.0110    0.0106
 -4.077        0.0000    0.0000    0.0112    0.0108
 -4.004        0.0000    0.0000    0.0115    0.0110
 -3.931        0.0000    0.0000    0.0118    0.0113
 -3.858        0.0000    0.0000    0.0122    0.0116
 -3.786        0.0000    0.0000    0.0127    0.0120
 -3.713        0.0000    0.0000    0.0132    0.0125
 -3.640        0.0000    0.0000    0.0137    0.0130
 -3.567        0.0000    0.0000    0.0143    0.0136
 -3.494        0.0000    0.0000    0.0150    0.0142
 -3.422        0.0000    0.0001    0.0158    0.0149
 -3.349        0.0000    0.0001    0.0166    0.0157
 -3.276        0.0000    0.0002    0.0175    0.0165
 -3.203        0.0000    0.0003    0.0185    0.0175
 -3.130        0.0000    0.0005    0.0198    0.0187
 -3.058        0.0000    0.0008    0.0212    0.0201
 -2.985        0.0000    0.0013    0.0230    0.0217
 -2.912        0.0000    0.0020    0.0251    0.0237
 -2.839        0.0000    0.0031    0.0277    0.0262
 -2.766        0.0000    0.0046    0.0307    0.0291
 -2.694        0.0000    0.0067    0.0344    0.0325
 -2.621        0.0000    0.0094    0.0385    0.0364
 -2.548        0.0000    0.0129    0.0433    0.0409
 -2.475        0.0001    0.0173    0.0486    0.0460
 -2.402        0.0001    0.0227    0.0544    0.0514
 -2.330        0.0003    0.0290    0.0606    0.0573
 -2.257        0.0005    0.0364    0.0670    0.0634
 -2.184        0.0009    0.0446    0.0737    0.0697
 -2.111        0.0015    0.0535    0.0804    0.0760
 -2.038        0.0025    0.0631    0.0871    0.0824
 -1.966        0.0041    0.0731    0.0937    0.0886
 -1.893        0.0066    0.0834    0.1003    0.0948
 -1.820        0.0102    0.0940    0.1069    0.1011
 -1.747        0.0153    0.1048    0.1136    0.1074
 -1.674        0.0226    0.1160    0.1208    0.1143
 -1.602        0.0326    0.1279    0.1288    0.1218
 -1.529        0.0460    0.1408    0.1381    0.1306
 -1.456        0.0634    0.1551    0.1490    0.1409
 -1.383        0.0855    0.1716    0.1622    0.1534
 -1.310        0.1129    0.1906    0.1781    0.1684
 -1.238        0.1462    0.2129    0.1973    0.1866
 -1.165        0.1855    0.2389    0.2202    0.2082
 -1.092        0.2312    0.2689    0.2471    0.2336
 -1.019        0.2829    0.3032    0.2780    0.2629
 -0.946        0.3402    0.3418    0.3129    0.2959
 -0.874        0.4023    0.3843    0.3516    0.3325
 -0.801        0.4683    0.4303    0.3935    0.3721
 -0.728        0.5367    0.4788    0.4378    0.4140
 -0.655        0.6062    0.5290    0.4835    0.4573
 -0.582        0.6750    0.5795    0.5296    0.5009
 -0.510        0.7414    0.6289    0.5748    0.5435
 -0.437        0.8035    0.6757    0.6176    0.5840
 -0.364        0.8596    0.7185    0.6567    0.6210
 -0.291        0.9080    0.7558    0.6908    0.6533
 -0.218        0.9474    0.7863    0.7187    0.6796
 -0.146        0.9764    0.8089    0.7393    0.6992
 -0.073        0.9941    0.8228    0.7520    0.7112
  0.000        1.0000    0.8275    0.7563    0.7152
  0.073        0.9939    0.8227    0.7519    0.7111
  0.146        0.9760    0.8088    0.7392    0.6990
  0.218        0.9469    0.7861    0.7185    0.6794
  0.291        0.9075    0.7556    0.6906    0.6531
  0.364        0.8590    0.7184    0.6566    0.6209
  0.437        0.8028    0.6757    0.6176    0.5840
  0.510        0.7407    0.6291    0.5750    0.5438
  0.582        0.6744    0.5800    0.5302    0.5013
  0.655        0.6057    0.5299    0.4844    0.4581
  0.728        0.5363    0.4803    0.4391    0.4152
  0.801        0.4680    0.4323    0.3953    0.3738
  0.874        0.4021    0.3869    0.3540    0.3348
  0.946        0.3401    0.3450    0.3160    0.2988
  1.019        0.2829    0.3072    0.2817    0.2664
  1.092        0.2312    0.2735    0.2514    0.2378
  1.165        0.1856    0.2441    0.2253    0.2130
  1.238        0.1463    0.2188    0.2031    0.1921
  1.310        0.1130    0.1971    0.1846    0.1745
  1.383        0.0856    0.1785    0.1693    0.1601
  1.456        0.0635    0.1624    0.1567    0.1482
  1.529        0.0461    0.1483    0.1463    0.1383
  1.602        0.0327    0.1355    0.1375    0.1300
  1.674        0.0227    0.1236    0.1299    0.1228
  1.747        0.0154    0.1121    0.1229    0.1163
  1.820        0.0102    0.1009    0.1163    0.1100
  1.893        0.0066    0.0899    0.1098    0.1038
  1.966        0.0042    0.0790    0.1032    0.0976
  2.038        0.0026    0.0683    0.0963    0.0911
  2.111        0.0015    0.0581    0.0893    0.0845
  2.184        0.0009    0.0485    0.0822    0.0777
  2.257        0.0005    0.0396    0.0750    0.0709
  2.330        0.0003    0.0317    0.0678    0.0641
  2.402        0.0002    0.0248    0.0609    0.0576
  2.475        0.0001    0.0189    0.0543    0.0514
  2.548        0.0000    0.0141    0.0482    0.0456
  2.621        0.0000    0.0103    0.0425    0.0402
  2.694        0.0000    0.0073    0.0375    0.0354
  2.766        0.0000    0.0051    0.0330    0.0312
  2.839        0.0000    0.0034    0.0291    0.0275
  2.912        0.0000    0.0022    0.0258    0.0244
  2.985        0.0000    0.0014    0.0230    0.0217
  3.058        0.0000    0.0009    0.0206    0.0195
  3.130        0.0000    0.0005    0.0186    0.0176
  3.203        0.0000    0.0003    0.0170    0.0161
  3.276        0.0000    0.0002    0.0156    0.0148
  3.349        0.0000    0.0001    0.0145    0.0137
  3.422        0.0000    0.0001    0.0135    0.0128
  3.494        0.0000    0.0000    0.0127    0.0121
  3.567        0.0000    0.0000    0.0121    0.0114
  3.640        0.0000    0.0000    0.0115    0.0109
  3.713        0.0000    0.0000    0.0111    0.0105
  3.786        0.0000    0.0000    0.0107    0.0102
  3.858        0.0000    0.0000    0.0105    0.0099
  3.931        0.0000    0.0000    0.0103    0.0098
  4.004        0.0000    0.0000    0.0102    0.0098
  4.077        0.0000    0.0000    0.0102    0.0098
  4.150        0.0000    0.0000    0.0102    0.0099
  4.222        0.0000    0.0000    0.0102    0.0101
  4.295        0.0000    0.0000    0.0102    0.0103
  4.368        0.0000    0.0000    0.0102    0.0105
  4.441        0.0000    0.0000    0.0101    0.0108
  4.514        0.0000    0.0000    0.0099    0.0110
  4.586        0.0000    0.0000    0.0097    0.0113
  4.659        0.0000    0.0000    0.0093    0.0115
  4.732        0.0000    0.0000    0.0089    0.0118
  4.805        0.0000    0.0000    0.0083    0.0119
  4.878        0.0000    0.0000    0.0076    0.0120
  4.950        0.0000    0.0000    0.0069    0.0121
  5.023        0.0000    0.0000    0.0061    0.0121
  5.096        0.0000    0.0000    0.0053    0.0121
  5.169        0.0000    0.0000    0.0045    0.0119
  5.242        0.0000    0.0000    0.0037    0.0117
  5.314        0.0000    0.0000    0.0030    0.0115
  5.387        0.0000    0.0000    0.0024    0.0112
  5.460        0.0000    0.0000    0.0019    0.0109
  5.533        0.0000    0.0000    0.0014    0.0105
  5.606        0.0000    0.0000    0.0010    0.0101
  5.678        0.0000    0.0000    0.0007    0.0097
  5.751        0.0000    0.0000    0.0005    0.0093
  5.824        0.0000    0.0000    0.0004    0.0090
  5.897        0.0000    0.0000    0.0002    0.0086
  5.970        0.0000    0.0000    0.0002    0.0083
  6.042        0.0000    0.0000    0.0001    0.0081
  6.115        0.0000    0.0000    0.0001    0.0078
  6.188        0.0000    0.0000    0.0000    0.0076
  6.261        0.0000    0.0000    0.0000    0.0075
  6.334        0.0000    0.0000    0.0000    0.0073
  6.406        0.0000    0.0000    0.0000    0.0072
  6.479        0.0000    0.0000    0.0000    0.0071
  6.552        0.0000    0.0000    0.0000    0.0070
  6.625        0.0000    0.0000    0.0000    0.0069
  6.698        0.0000    0.0000    0.0000    0.0067
  6.770        0.0000    0.0000    0.0000    0.0066
  6.843        0.0000    0.0000    0.0000    0.0064
  6.916        0.0000    0.0000    0.0000    0.0062
  6.989        0.0000    0.0000    0.0000    0.0060
  7.062        0.0000    0.0000    0.0000    0.0058
  7.134        0.0000    0.0000    0.0000    0.0056
  7.207        0.0000    0.0000    0.0000    0.0054
  7.280        0.0000    0.0000    0.0000    0.0052
  7.353        0.0000    0.0000    0.0000    0.0050
  7.426        0.0000    0.0000    0.0000    0.0049
  7.498        0.0000    0.0000    0.0000    0.0047
  7.571        0.0000    0.0000    0.0000    0.0046
  7.644        0.0000    0.0000    0.0000    0.0045
  7.717        0.0000    0.0000    0.0000    0.0044
  7.790        0.0000    0.0000    0.0000    0.0043
  7.862        0.0000    0.0000    0.0000    0.0042
  7.935        0.0000    0.0000    0.0000    0.0042
  8.008        0.0000    0.0000    0.0000    0.0042
  8.081        0.0000    0.0000    0.0000    0.0041
  8.154        0.0000    0.0000    0.0000    0.0041
  8.226        0.0000    0.0000    0.0000    0.0041
  8.299        0.0000    0.0000    0.0000    0.0042
  8.372        0.0000    0.0000    0.0000    0.0042
  8.445        0.0000    0.0000    0.0000    0.0042
  8.518        0.0000    0.0000    0.0000    0.0042
  8.590        0.0000    0.0000    0.0000    0.0043
  8.663        0.0000    0.0000    0.0000    0.0043
  8.736        0.0000    0.0000    0.0000    0.0043
  8.809        0.0000    0.0000    0.0000    0.0043
  8.882        0.0000    0.0000    0.0000    0.0043
  8.954        0.0000    0.0000    0.0000    0.0043
  9.027        0.0000    0.0000    0.0000    0.0043
  9.100        0.0000    0.0000    0.0000    0.0042
  9.173        0.0000    0.0000    0.0000    0.0042
  9.246        0.0000    0.0000    0.0000    0.0041
  9.318        0.0000    0.0000    0.0000    0.0040
  9.391        0.0000    0.0000    0.0000    0.0039
  9.464        0.0000    0.0000    0.0000    0.0038
  9.537        0.0000    0.0000    0.0000    0.0037
  9.610        0.0000    0.0000    0.0000    0.0036
  9.682        0.0000    0.0000    0.0000    0.0035
  9.755        0.0000    0.0000    0.0000    0.0033
  9.828        0.0000    0.0000    0.0000    0.0032
  9.901        0.0000    0.0000    0.0000    0.0031
  9.974        0.0000    0.0000    0.0000    0.0030
 10.046        0.0000    0.0000    0.0000    0.0028
 10.119        0.0000    0.0000    0.0000    0.0027
 10.192        0.0000    0.0000    0.0000    0.0026
 10.265        0.0000    0.0000    0.0000    0.0025
 10.338        0.0000    0.0000    0.0000    0.0024
 10.410        0.0000    0.0000    0.0000    0.0023
 10.483        0.0000    0.0000    0.0000    0.0022
 10.556        0.0000    0.0000    0.0000    0.0022
 10.629        0.0000    0.0000    0.0000    0.0021
 10.702        0.0000    0.0000    0.0000    0.0021
 10.774        0.0000    0.0000    0.0000    0.0020
 10.847        0.0000    0.0000    0.0000    0.0020
 10.920        0.0000    0.0000    0.0000    0.0020
 10.993        0.0000    0.0000    0.0000    0.0020
 11.066        0.0000    0.0000    0.0000    0.0021
 11.138        0.0000    0.0000    0.0000    0.0021
