STIS Model Line Spread Function vs Aperture at 240 nm
Rel pixel      52x0.1    52x0.2    52x0.5    52x2.0
-18.952        0.0000    0.0000    0.0000    0.0042
-18.826        0.0000    0.0000    0.0000    0.0043
-18.701        0.0000    0.0000    0.0000    0.0043
-18.575        0.0000    0.0000    0.0000    0.0043
-18.450        0.0000    0.0000    0.0000    0.0043
-18.324        0.0000    0.0000    0.0000    0.0043
-18.199        0.0000    0.0000    0.0000    0.0044
-18.073        0.0000    0.0000    0.0000    0.0044
-17.948        0.0000    0.0000    0.0000    0.0044
-17.822        0.0000    0.0000    0.0000    0.0044
-17.697        0.0000    0.0000    0.0000    0.0044
-17.571        0.0000    0.0000    0.0000    0.0044
-17.446        0.0000    0.0000    0.0000    0.0045
-17.320        0.0000    0.0000    0.0000    0.0045
-17.194        0.0000    0.0000    0.0000    0.0045
-17.069        0.0000    0.0000    0.0000    0.0046
-16.943        0.0000    0.0000    0.0000    0.0046
-16.818        0.0000    0.0000    0.0000    0.0047
-16.692        0.0000    0.0000    0.0000    0.0047
-16.567        0.0000    0.0000    0.0000    0.0047
-16.441        0.0000    0.0000    0.0000    0.0048
-16.316        0.0000    0.0000    0.0000    0.0049
-16.190        0.0000    0.0000    0.0000    0.0049
-16.065        0.0000    0.0000    0.0000    0.0050
-15.939        0.0000    0.0000    0.0000    0.0050
-15.814        0.0000    0.0000    0.0000    0.0051
-15.688        0.0000    0.0000    0.0000    0.0051
-15.563        0.0000    0.0000    0.0000    0.0052
-15.437        0.0000    0.0000    0.0000    0.0053
-15.312        0.0000    0.0000    0.0000    0.0053
-15.186        0.0000    0.0000    0.0000    0.0054
-15.061        0.0000    0.0000    0.0000    0.0055
-14.935        0.0000    0.0000    0.0000    0.0055
-14.810        0.0000    0.0000    0.0000    0.0056
-14.684        0.0000    0.0000    0.0000    0.0057
-14.559        0.0000    0.0000    0.0000    0.0058
-14.433        0.0000    0.0000    0.0000    0.0058
-14.308        0.0000    0.0000    0.0000    0.0059
-14.182        0.0000    0.0000    0.0000    0.0060
-14.057        0.0000    0.0000    0.0000    0.0061
-13.931        0.0000    0.0000    0.0000    0.0062
-13.806        0.0000    0.0000    0.0000    0.0063
-13.680        0.0000    0.0000    0.0000    0.0063
-13.555        0.0000    0.0000    0.0000    0.0064
-13.429        0.0000    0.0000    0.0000    0.0065
-13.304        0.0000    0.0000    0.0001    0.0066
-13.178        0.0000    0.0000    0.0001    0.0066
-13.053        0.0000    0.0000    0.0001    0.0067
-12.927        0.0000    0.0000    0.0001    0.0068
-12.802        0.0000    0.0000    0.0001    0.0069
-12.676        0.0000    0.0000    0.0001    0.0070
-12.551        0.0000    0.0000    0.0001    0.0071
-12.425        0.0000    0.0000    0.0001    0.0073
-12.300        0.0000    0.0000    0.0001    0.0074
-12.174        0.0000    0.0000    0.0002    0.0076
-12.049        0.0000    0.0000    0.0002    0.0078
-11.923        0.0000    0.0000    0.0002    0.0080
-11.798        0.0000    0.0000    0.0002    0.0082
-11.672        0.0000    0.0000    0.0003    0.0085
-11.547        0.0000    0.0000    0.0003    0.0087
-11.421        0.0000    0.0000    0.0003    0.0089
-11.296        0.0000    0.0000    0.0004    0.0091
-11.170        0.0000    0.0000    0.0004    0.0093
-11.045        0.0000    0.0000    0.0004    0.0095
-10.919        0.0000    0.0000    0.0005    0.0098
-10.794        0.0000    0.0000    0.0005    0.0100
-10.668        0.0000    0.0000    0.0006    0.0102
-10.543        0.0000    0.0000    0.0006    0.0104
-10.417        0.0000    0.0000    0.0007    0.0105
-10.292        0.0000    0.0000    0.0008    0.0107
-10.166        0.0000    0.0000    0.0008    0.0109
-10.041        0.0000    0.0000    0.0010    0.0110
 -9.915        0.0000    0.0001    0.0011    0.0112
 -9.790        0.0000    0.0001    0.0013    0.0113
 -9.664        0.0000    0.0001    0.0015    0.0115
 -9.539        0.0001    0.0001    0.0019    0.0116
 -9.413        0.0001    0.0001    0.0024    0.0117
 -9.288        0.0001    0.0001    0.0029    0.0119
 -9.162        0.0001    0.0001    0.0037    0.0121
 -9.037        0.0001    0.0001    0.0046    0.0123
 -8.911        0.0001    0.0002    0.0057    0.0126
 -8.786        0.0001    0.0002    0.0069    0.0129
